Carrier_ID,Lookup,Is_Active
200210280930512530019159D,Corvel Corp,0
20021028093051263001915A7,Corvel Corp,0
20021028093051273001915B1,Corvel Corp,0
20021028093051293001915C5,Corvel Corp,0
20021028093051303001915CF,Corvel Corp,0
20021028093051313001915D9,Corvel Corp,0
20021028093051333001915ED,Corvel Corp,0
20021028093051343001915F7,Corvel Corp,0
2002102809305135300191601,Corvel Corp,0
200210280930513630019160C,Corvel Corp,0
2002102809305137300191616,Corvel Corp,0
2002102809305138300191620,Corvel Corp,0
2002102809305140300191634,Corvel Corp,0
200210280930514130019163E,Corvel Corp,0
2002102809305142300191648,Corvel Corp,0
200210280930514430019165C,Corvel Corp,0
2002102809305146300191670,Corvel Corp,0
200210280930514730019167A,Corvel Corp,0
2002102809305148300191684,Corvel Corp,0
200210280930514930019168E,Corvel Corp,0
2002102809305150300191698,Corvel Corp,0
20021028093051513001916A2,Corvel Corp IL,0
20021028093051544001916C0,Corvel Corp,0
20021028093051554001916CA,Corvel Corp IL,0
20021028093051564001916D4,Corvel Corp IL,0
20021028093051584001916E8,Corvel Corp IL,0
20021028093051594001916F2,Corvel Corp,0
20021028093051604001916FC,Corvel Corp,0
2002102809305161400191706,Corvel Corp,0
2002102809305162400191710,Corvel Corp,0
200210280930516340019171A,Corvel Corp IL,0
200210280930516540019172E,Corvel Corp,0
2002102809305166400191738,Corvel Corp,0
2002102809305167400191742,Corvel Corp,0
200210280930516840019174C,Corvel Corp,0
2002102809305169400191756,Corvel Corp IL,0
2002102809305170400191760,Corvel Corp,0
200210280930517140019176A,Corvel Corp,0
2002102809305172400191774,Corvel Corp,0
2002102809305174400191788,Corvel Corp,0
2002102809305175400191792,Corvel Corp,0
200210280930517640019179C,Corvel Corp,0
20021028093051774001917A6,Corvel Corp,0
20021028093051784001917B0,Corvel Corp,0
20021028093051794001917BA,Corvel Corp,0
20021028093051804001917C4,Corvel Corp,0
20021028093051814001917CE,Corvel Corp,0
20021028093051824001917D8,Corvel Corp,0
20021028093051834001917E2,Corvel Corp,0
20021028093051844001917EC,Corvel Corp,0
20021028093051854001917F6,Corvel Corp,0
2002102809305186400191800,Corvel Corp,0
2002102809305188400191814,Corvel Corp,0
200210280930518940019181E,Corvel Corp,0
2002102809305190400191828,Corvel Corp,0
2002102809305191400191832,Corvel Corp,0
2002102809305193400191846,Corvel Corp,0
2002102809305194400191850,Corvel Corp,0
200210280930519740019186E,Corvel Corp,0
2002102809305199400191882,Corvel Corp,0
200210280930520040019188C,Corvel Corp,0
20021028093052024001918A0,Corvel Corp,0
20021028093052044001918B4,Corvel Corp,0
20021028093052054001918BF,Corvel Corp,0
20021028093052064001918C9,Corvel Corp,0
20021028093052074001918D3,Corvel Corp,0
20021028093052094001918E7,Corvel Corp,0
20021028093052104001918F1,Corvel Corp,0
2002102809305212400191905,Corvel Corp,0
2002102809305214400191919,Corvel Corp OH,0
2002102809305215400191923,Corvel Corp,0
200210280930521640019192D,Corvel Corp OH,0
2002102809305217400191937,Corvel Corp,0
2002102809305218400191941,Corvel Corp,0
200210280930521940019194B,Corvel Corp,0
2002102809305222400191969,Corvel Corp,0
2002102809305223500191973,Corvel Corp,0
200210280930522450019197D,Corvel Corp,0
2002102809305226500191991,Corvel Corp,0
200210280930522750019199B,Corvel Corp,0
20021028093052295001919AF,Corvel Corp,0
20021028093052305001919B9,Corvel Corp,0
20021028093052315001919C3,Corvel Corp,0
20021028093052325001919CD,Corvel Corp,0
20021028093052335001919D7,Corvel Corp SD,0
20021028093052345001919E1,Corvel Corp,0
20021028093052355001919EB,Corvel Corp,0
20021028093052365001919F5,Corvel Corp,0
2002102809305238500191A09,Corvel Corp,0
2002102809305239500191A13,Corvel Corp,0
2002102809305241500191A27,Corvel Corp,0
2002102809305242500191A31,Corvel Corp,0
2002102809305243500191A3B,Corvel Corp,0
2002102809305244500191A45,Corvel Corp,0
2002102809305245500191A4F,Corvel Corp,0
2002102809305246500191A59,Corvel Corp,0
2002102809305247500191A63,Corvel Corp,0
2002102809305248500191A6D,Corvel Corp,0
2002102809305249500191A77,Corvel Corp,0
2002102809305250500191A81,Corvel Corp,0
2002102809305251500191A8B,Corvel Corp IL,0
2002102809305252500191A95,Corvel Corp,0
2002102809305253500191A9F,Cottage Health System CA,0
2002102809305255500191AB3,Country Companies,0
2002102809305257500191AC7,Country Mutual & Country Casua,0
2002102809305258500191AD1,Country Mutual & Country Casua,0
2002102809305260500191AE5,Country - Wide Insurance CO,0
2002102809305262500191AF9,County of Los Angeles,0
2002102809305271500191B53,Cpic Life CA,0
2002102809305272500191B5D,Crawford & CO,0
2002102809305274500191B71,Crawford & CO,0
2002102809305275500191B7C,Crawford & CO,0
2002102809305276500191B86,Crawford & CO,0
2002102809305277500191B90,Crawford & CO CA,0
2002102809305279500191BA4,Crawford & CO,0
2002102809305281500191BB8,Crawford & CO,0
2002102809305282500191BC2,Crawford & CO,0
2002102809305285500191BE0,Crawford & CO,0
2002102809305286500191BEA,Crawford & CO,0
2002102809305287500191BF4,Crawford & CO,0
2002102809305290500191C12,Crawford & CO,0
2002102809305291500191C1C,Crawford & CO CA,0
2002102809305294600191C3A,Crawford & CO,0
2002102809305295600191C44,Crawford & CO,0
2002102809305296600191C4E,Crawford & CO IL,0
2002102809305299600191C6C,Crawford & CO AZ,0
2002102809305300600191C76,Crawford & CO,0
2002102809305304600191C9E,Crawford & CO,0
2002102809305307600191CBC,Crawford & CO,0
2002102809305310600191CDA,Crawford & CO,0
2002102809305311600191CE4,Crawford & CO MT,0
2002102809305312600191CEE,Crawford & CO,0
2002102809305313600191CF8,Credit Customers Insurance CO,0
2002102809305315600191D0C,Credit Insurance Services NC,0
2002102809305320600191D3E,Crum & Forster Insurance,0
2002102809305321600191D48,Crum & Forster Insurance FL,0
2002102809305322600191D52,Crum & Forster Insurance,0
2002102809305323600191D5C,Crum & Forster Insurance,0
2002102809305324600191D66,Crum & Forster Insurance,0
2002102809305325600191D70,Crum & Forster Insurance,0
2002102809305326600191D7A,Crum & Forster Insurance,0
2002102809305327600191D84,Crum & Forster Insurance,0
2002102809305329600191D98,Crum & Forster Insurance,0
2002102809305330600191DA2,Crum & Forster Insurance,0
2002102809305332600191DB6,Crum & Forster Insurance,0
2002102809305333600191DC0,Crum & Forster Insurance,0
2002102809305335600191DD4,Crum & Forster Insurance,0
2002102809305337600191DE8,Crum & Forster Insurance,0
2002102809305338600191DF2,Crum & Forster Insurance,0
2002102809305340600191E06,Crum & Forster Insurance,0
2002102809305341600191E10,Crum & Forster Insurance,0
2002102809305342600191E1A,Crum & Forster Insurance,0
2002102809305343600191E24,Crum & Forster Insurance FL,0
2002102809305344600191E2F,Crum & Forster Insurance,0
2002102809305345600191E39,Crum & Forster Insurance,0
2002102809305347600191E4D,Crum & Forster Insurance,0
2002102809305349600191E61,Crum & Forster Insurance,0
2002102809305350600191E6B,Crum & Forster Insurance FL,0
2002102809305351600191E75,Crum & Forster Insurance,0
2002102809305352600191E7F,Crum & Forster Insurance FL,0
2002102809305353600191E89,Crum & Forster Insurance,0
2002102809305354600191E93,Crum & Forster Insurance,0
2002102809305357600191EB1,Crum & Forster Insurance,0
2002102809305359600191EC5,Crum & Forster Insurance,0
2002102809305360600191ECF,Crum & Forster Insurance,0
2002102809305361700191ED9,CT Pipe Trades Benefit Funds A,0
2002102809305363700191EED,Cumberland Insurance Group PA,0
2002102809305364700191EF7,Cumberland Insurance Group NJ,0
2002102809305366700191F0B,Cumberland Insurance Group PA,0
2002102809305367700191F15,Cumberland Insurance Group NJ,0
2002102809305368700191F1F,Cumberland Insurance Group PA,0
2002102809305369700191F29,Cumberland Insurance Group NJ,0
2002102809305370700191F33,Cuna Mutual Group WI,0
2002102809305371700191F3D,Cunningham Lindsey Inc,0
2002102809305372700191F47,Cunningham Lindsey Inc CA,0
2002102809305373700191F51,Cunningham Lindsey Inc TX,0
2002102809305375700191F65,Cypress Insurance CO CA,0
2002102809305377700191F79,Dairyland Insurance CO AZ,0
2002102809305378700191F83,Dairyland Insurance CO VA,0
2002102809305379700191F8D,Dairyland Insurance CO AZ,0
2002102809305380700191F97,Dairyland Insurance CO MA,0
2002102809305381700191FA1,Dairyland Insurance CO VA,0
2002102809305382700191FAB,Dairyland Insurance CO AZ,0
2002102809305384700191FBF,Dairyland Insurance CO VA,0
2002102809305385700191FC9,Dairyland Insurance CO MA,0
2002102809305386700191FD3,Dairyland Insurance CO VA,0
2002102809305387700191FDD,Dairyland Insurance CO MA,0
2002102809305388700191FE7,Dairyland Insurance CO WI,0
2002102809305389700191FF1,Dairyland Insurance CO VA,0
2002102809305390700191FFB,Dairyland Insurance CO WI,0
2002102809305391700192005,Dairyland Insurance CO AZ,0
200210280930539270019200F,Dairyland Insurance CO MA,0
2002102809305393700192019,Dairyland Insurance CO AZ,0
2002102809305394700192023,Dairyland Insurance CO MA,0
200210280930539570019202D,Dairyland Insurance CO VA,0
2002102809305396700192037,Dairyland Insurance CO WI,0
2002102809305397700192041,Dairyland Insurance CO VA,0
200210280930539870019204B,Dairyland Insurance CO AZ,0
2002102809305399700192055,Dairyland Insurance CO MA,0
200210280930540070019205F,Dairyland Insurance CO VA,0
2002102809305401700192069,Dairyland Insurance CO WI,0
2002102809305402700192073,Dairyland Insurance CO VA,0
200210280930540370019207D,Dairyland Insurance CO AZ,0
2002102809305404700192087,Dairyland Insurance CO MA,0
2002102809305405700192091,Dairyland Insurance CO VA,0
200210280930540670019209B,Dairyland Insurance CO AZ,0
20021028093054077001920A5,Dairyland Insurance CO VA,0
20021028093054087001920AF,Dairyland Insurance CO WI,0
20021028093054097001920B9,Dairyland Insurance CO AZ,0
20021028093054137001920E1,Dci Benefits,0
2002102809305418700192114,"Delmarva Health Plan, Inc MD",0
2002102809305420700192128,"Delmarva Health Plan, Inc MD",0
2002102809305421700192132,Deloitte & Touche CT,0
200210280930542270019213C,Delta Dental WA,0
2002102809305424700192150,Delta Dental Insurance CO,0
200210280930542570019215A,Delta Dental Insurance CO AZ,0
2002102809305426700192164,Delta Dental Insurance CO,0
200210280930542770019216E,Delta Dental Insurance CO CA,0
2002102809305429700192182,Delta Dental Insurance CO NJ,0
200210280930543070019218C,Delta Dental Insurance CO,0
2002102809305431800192196,Delta Dental Insurance CO,0
20021028093054338001921AA,Delta Dental Insurance CO ID,0
20021028093054348001921B4,Delta Dental Insurance CO IL,0
20021028093054358001921BE,Delta Dental Insurance CO MI,0
20021028093054368001921C8,Delta Dental Insurance CO IA,0
20021028093054388001921DC,Delta Dental Insurance CO KS,0
2002102809305442800192204,Delta Dental Insurance CO NH,0
200210280930544380019220E,Delta Dental Insurance CO,0
2002102809305444800192218,Delta Dental Insurance CO,0
2002102809305445800192222,Delta Dental Insurance CO MI,0
200210280930544680019222C,Delta Dental Insurance CO MN,0
2002102809305447800192236,Delta Dental Insurance CO MO,0
2002102809305448800192240,Delta Dental Insurance CO,0
200210280930544980019224A,Delta Dental Insurance CO CO,0
2002102809305450800192254,Delta Dental Insurance CO GA,0
200210280930545180019225E,Delta Dental Insurance CO MN,0
2002102809305452800192268,Delta Dental Insurance CO NH,0
200210280930545480019227C,Delta Dental Insurance CO,0
2002102809305455800192286,Delta Dental Insurance CO,0
2002102809305456800192290,Delta Dental Insurance CO,0
200210280930545780019229A,Delta Dental Insurance CO MN,0
20021028093054588001922A4,Delta Dental Insurance CO MI,0
20021028093054608001922B8,Delta Dental Insurance CO,0
20021028093054618001922C2,Delta Dental Insurance CO,0
20021028093054628001922CC,Delta Dental Insurance CO MO,0
20021028093054638001922D6,Delta Dental Insurance CO SD,0
20021028093054648001922E0,Delta Dental Insurance CO,0
20021028093054658001922EA,Delta Dental Insurance CO TX,0
20021028093054668001922F4,Delta Dental Insurance CO,0
20021028093054678001922FE,Delta Dental Insurance CO NH,0
2002102809305468800192308,Delta Dental Insurance CO,0
2002102809305469800192312,Delta Dental Insurance CO,0
200210280930547080019231C,Delta Dental Insurance CO MN,0
2002102809305471800192326,Delta Dental Insurance CO WY,0
2002102809305472800192330,Delta Dental of Rhode Island RI,0
200210280930547380019233A,Delta Dental Plan of Wisconsin WI,0
2002102809305476800192358,Dental Benefit Providers,0
2002102809305477800192362,"Dentalcomp, Inc PA",0
200210280930547880019236C,Department of Water & Power Ci CA,0
200210280930548180019238A,Detroit & Vicinity Trowel Trad,0
2002102809305482800192394,Dictaphone Corp,0
200210280930548380019239F,"Direct Response, Inc MN",0
20021028093054848001923A9,Direct Response Insurance Admi MN,0
20021028093054868001923BD,Disability Management Services,0
20021028093054878001923C7,District 6 Health Fund,0
20021028093054918001923EF,Division of Health Care Financ UT,0
20021028093054928001923F9,Dodson Insurance Group MO,0
2002102809305496800192421,Dunn - Edwards Corp,0
200210280930549780019242B,Dunn - Edwards Corp,0
200210280930549980019243F,Eagle Pacific Insurance CO,0
200210280930550290019245D,Eastern Benefit Systems,0
2002102809305503900192467,Eastern Shore Teamsters,0
2002102809305504900192471,EBA &  M Corp CA,0
200210280930550790019248F,Educators Mutual Life Insuranc PA,0
20021028093055099001924A3,Electronic Data Systems CA,0
20021028093055119001924B7,Eli Lilly & CO,0
20021028093055129001924C1,"Emerald Health Network, Inc OH",0
20021028093055159001924DF,Empire Fire & Marine Insurance NE,0
20021028093055179001924F3,Employee Benefit Claims of Wis,0
2002102809305520900192511,Employee Benefit Services LA,0
200210280930552190019251B,Employee Benefit Systems Corp IA,0
2002102809305522900192525,"Employee Security, Inc",0
2002102809305525900192543,Employers Insurance CO of Neva,0
200210280930552990019256B,Ems Administrative Service Cor,0
2002102809305530900192575,Enterprise Life Insurance CO TX,0
200210280930553190019257F,Eos Group CA,0
2002102809305532900192589,Epic Life Insurance CO WI,0
20021028093055379001925BB,Erie Insurance Group IN,0
20021028093055389001925C5,Erie Insurance Group IN,0
2002102809305544900192601,Erie Insurance Group OH,0
2002102809305546900192615,Erie Insurance Group PA,0
2002102809305551900192647,Erie Insurance Group PA,0
2002102809305554900192666,Erie Insurance Group VA,0
2002102809305559900192698,"Erin Group Administrators, Inc PA",0
20021028093055609001926A2,"Erisa Administrative Services, AZ",0
20021028093055619001926AC,"Erisa Administrative Services,",0
20021028093055639001926C0,"Erisa Administrative Services,",0
20021028093055649001926CA,"Erisa Administrative Services,",0
20021028093055679001926E8,"Erisa Administrative Services, UT",0
20021028093055699001926FC,"Erisa Administrative Services, UT",0
2002102809305572000192710,Esis CA,0
200210280930557300019271A,Esis MI,0
200210280930557500019272E,Eveready Insurance CO,0
2002102809305576000192738,Excess Reinsurance Underwriter NJ,0
2002102809305577000192742,"Exclusive Healthcare, Inc NE",0
200210280930557800019274C,"Eye Care of Wisconsin, Inc",0
2002102809305580000192760,Fallon Community Health Plan MA,0
200210280930558100019276A,"Family Health Plan, Inc OH",0
200210280930558600019279C,Farm Bureau Town & Country Ins MO,0
20021028093055890001927BA,Farm Family Casualty Insurance,0
20021028093055900001927C4,Farmers Alliance Mutual Insura,0
20021028093055910001927CE,Farmers Alliance Mutual Insura KS,0
20021028093055930001927E2,Farmers Alliance Mutual Insura,0
20021028093055940001927EC,Farmers Alliance Mutual Insura KS,0
20021028093055950001927F6,Farmers Alliance Mutual Insura,0
2002102809305596000192800,Farmers Alliance Mutual Insura KS,0
200210280930559700019280A,Farmers Home Group MN,0
2002102809305604000192850,Farmers Insurance AZ,0
200210280930560700019286E,Farmers Insurance CA,0
2002102809305609000192882,Farmers Insurance,0
200210280930561000019288C,Farmers Insurance,0
2002102809305611000192896,Farmers Insurance CA,0
20021028093056160001928C8,Farmers Insurance,0
20021028093056190001928E6,Farmers Insurance,0
20021028093056200001928F0,Farmers Insurance,0
20021028093056210001928FA,Farmers Insurance CA,0
200210280930562300019290F,Farmers Insurance,0
2002102809305625000192923,Farmers Insurance,0
2002102809305627000192937,Farmers Insurance CA,0
2002102809305628000192941,Farmers Insurance,0
200210280930563000019295F,Farmers Insurance,0
2002102809305633000192973,Farmers Insurance CA,0
2002102809305636000192991,Farmers Insurance,0
20021028093056380001929A5,Farmers Insurance CA,0
20021028093056401001929B9,Farmers Insurance CA,0
20021028093056421001929CD,Farmers Insurance,0
20021028093056451001929EB,Farmers Insurance,0
20021028093056471001929FF,Farmers Insurance,0
2002102809305648100192A09,Farmers Insurance,0
2002102809305652100192A31,Farmers Insurance,0
2002102809305656100192A59,Farmers Insurance,0
2002102809305657100192A63,Farmers Insurance CA,0
2002102809305660100192A81,Farmers Insurance,0
2002102809305661100192A8B,Farmers Insurance,0
2002102809305664100192AA9,Farmers Insurance CO,0
2002102809305667100192AC7,Farmers Insurance,0
2002102809305670100192AE5,Farmers Insurance ID,0
2002102809305673100192B03,Farmers Insurance,0
2002102809305674100192B0D,Farmers Insurance,0
2002102809305676100192B21,Farmers Insurance,0
2002102809305686100192B85,Farmers Insurance,0
2002102809305689100192BA3,Farmers Insurance,0
2002102809305692100192BC2,Farmers Insurance,0
2002102809305693100192BCC,Farmers Insurance,0
2002102809305695100192BE0,Farmers Insurance MN,0
2002102809305697100192BF4,Farmers Insurance,0
2002102809305698100192BFE,Farmers Insurance MO,0
2002102809305702100192C26,Farmers Insurance CA,0
2002102809305703100192C30,Farmers Insurance,0
2002102809305715200192CA8,Farmers Insurance,0
2002102809305720200192CDA,Farmers Insurance OR,0
2002102809305721200192CE4,Farmers Insurance,0
2002102809305726200192D16,Farmers Insurance,0
2002102809305727200192D20,Farmers Insurance OR,0
2002102809305734200192D66,Farmers Insurance TX,0
2002102809305735200192D70,Farmers Insurance TX,0
2002102809305736200192D7A,Farmers Insurance TX,0
2002102809305738200192D8E,Farmers Insurance TX,0
2002102809305743200192DC0,Farmers Insurance TX,0
2002102809305749200192DFC,Farmers Insurance TX,0
2002102809305758200192E56,Farmers Insurance TX,0
2002102809305759200192E60,Farmers Insurance,0
2002102809305760200192E6A,Farmers Insurance,0
2002102809305761200192E74,Farmers Insurance,0
2002102809305766200192EA7,Farmers Insurance,0
2002102809305767200192EB1,Farmers Insurance,0
2002102809305772200192EE3,Farmland Insurance CO,0
2002102809305776200192F0B,Farmland Insurance CO,0
2002102809305777200192F15,Farmland Mutual,0
2002102809305778200192F1F,"FBD Consulting, Inc",0
2002102809305782300192F47,Federated Mutual Insurance CO GA,0
2002102809305783300192F51,Federated Mutual Insurance CO AZ,0
2002102809305784300192F5B,Federated Mutual Insurance CO CA,0
2002102809305791300192FA1,Federated Mutual Insurance CO MO,0
2002102809305792300192FAB,Federated Mutual Insurance CO TX,0
2002102809305793300192FB5,Federated Mutual Insurance CO VA,0
2002102809305794300192FBF,Fic Insurance TX,0
2002102809305796300192FD3,Fidelio Insurance CO,0
2002102809305797300192FDD,Fidelity & Deposit CO of Maryl,0
2002102809305801300193005,Financial Indemnity CO CA,0
200210280930580230019300F,Financial Indemnity CO CA,0
2002102809305804300193023,Financial Indemnity CO CA,0
200210280930580530019302D,Fireman's Fund Insurance CO CA,0
2002102809305806300193037,Fireman's Fund Insurance CO CA,0
200210280930580830019304B,Fireman S Fund Insurance CO CA,0
200210280930581030019305F,Fireman's Fund Insurance CO CA,0
2002102809305814300193087,Fireman's Fund Insurance CO CA,0
200210280930581630019309B,Fireman's Fund Insurance CO,0
20021028093058173001930A5,Fireman's Fund Insurance CO CA,0
20021028093058183001930AF,Fireman's Fund Insurance CO NC,0
20021028093058193001930B9,Fireman's Fund Insurance CO,0
20021028093058203001930C3,Fireman's Fund Insurance CO NC,0
20021028093058213001930CD,Fireman's Fund Insurance CO FL,0
20021028093058223001930D7,Fireman's Fund Insurance CO NC,0
20021028093058233001930E1,Fireman's Fund Insurance CO HI,0
20021028093058243001930EB,Fireman's Fund Insurance CO NC,0
20021028093058253001930F5,Fireman's Fund Insurance CO,0
20021028093058263001930FF,Fireman's Fund Insurance CO NC,0
2002102809305827300193109,Fireman's Fund Insurance CO,0
2002102809305828300193113,Fireman's Fund Insurance CO MA,0
200210280930582930019311D,Fireman's Fund Insurance CO NC,0
200210280930583230019313C,Fireman's Fund Insurance CO,0
200210280930583730019316E,Fireman's Fund Insurance CO MN,0
2002102809305838300193178,Fireman's Fund Insurance CO,0
200210280930584030019318C,Fireman's Fund Insurance CO CA,0
2002102809305841300193196,Fireman's Fund Insurance CO NC,0
20021028093058423001931A0,Fireman's Fund Insurance CO CA,0
20021028093058433001931AA,Fireman's Fund Insurance CO NC,0
20021028093058443001931B4,Fireman's Fund Insurance CO NC,0
20021028093058453001931BE,Fireman's Fund Insurance CO,0
20021028093058463001931C8,Fireman's Fund Insurance CO NC,0
20021028093058483001931DC,Fireman's Fund Insurance CO CA,0
20021028093058494001931E6,Fireman's Fund Insurance CO CA,0
20021028093058504001931F0,Fireman's Fund Insurance CO NC,0
20021028093058514001931FA,Fireman's Fund Insurance CO CA,0
2002102809305852400193204,Fireman's Fund Insurance CO,0
2002102809305854400193218,Fireman's Fund Insurance CO NC,0
2002102809305855400193222,Fireman's Insurance CO of Wash,0
200210280930585640019322C,First Advantage Dental,0
2002102809305857400193236,First American Administrators SD,0
2002102809305860400193254,First Insurance CO of Hawaii HI,0
200210280930586140019325E,First Life Insurance CO OK,0
2002102809305862400193268,First Reliance Standard Life I,0
200210280930586440019327C,First Union Insurance Service NJ,0
2002102809305866400193290,First Virginia Life Insurance,0
20021028093058684001932A4,Flex Corp,0
20021028093058694001932AE,"Florida 1ST Health Plans, Inc FL",0
20021028093058724001932CC,"Florida Health Care Plan, Inc FL",0
20021028093058754001932EA,Folksamerica Group,0
20021028093058764001932F4,Ford Motor CO,0
200210280930588040019331C,Fortis Insurance CO,0
2002102809305881400193326,Fortis Insurance CO WI,0
200210280930588340019333A,"Fox - Everett, Inc MS",0
2002102809305884400193344,"Frank M. Vaccaro & Associates, Inc",0
200210280930588540019334E,Fred Meyer OR,0
2002102809305887400193362,Fremont Compensation Insurance CA,0
200210280930588840019336C,Fremont Compensation Insurance CA,0
2002102809305889400193376,Fremont Compensation Insurance CA,0
200210280930589140019338A,Fremont Compensation Insurance ID,0
200210280930589340019339E,Fringe Benefit Coordinators,0
20021028093058944001933A8,Fringe Benefit Funds,0
20021028093058954001933B2,Front Range Medical Group,0
20021028093058964001933BC,Frontier Insurance Group,0
20021028093058984001933D0,Gab Robins North America AZ,0
20021028093058994001933DA,Gab Robins North America,0
20021028093059004001933E4,Gab Robins North America,0
20021028093059014001933EF,Gab Robins North America CA,0
2002102809305903400193403,Gab Robins North America,0
200210280930590440019340D,Gab Robins North America,0
2002102809305905400193417,Gab Robins North America MT,0
2002102809305906400193421,Gab Robins North America,0
200210280930590740019342B,Gab Robins North America,0
2002102809305908400193435,Gab Robins North America NJ,0
200210280930590940019343F,Gab Robins North America,0
2002102809305911400193453,Gab Robins North America,0
200210280930591240019345D,Gab Robins North America,0
2002102809305914400193471,Gab Robins North America,0
2002102809305916400193485,Gab Robins North America,0
200210280930591740019348F,Gab Robins North America WY,0
2002102809305918500193499,"Gainsco, Inc TX",0
20021028093059195001934A3,Galileo International,0
20021028093059205001934AD,Gallagher Benefit Administrato,0
20021028093059215001934B7,Gallatin Medical Group CA,0
20021028093059235001934CB,Gallo Union Health Plan CA,0
20021028093059245001934D5,"Gardner Family Health Network, CA",0
20021028093059255001934DF,Gardner & White IN,0
20021028093059275001934F3,"Garmi, Inc CA",0
20021028093059285001934FD,Gates McDonald,0
200210280930593350019352F,Geico Insurance,0
2002102809305934500193539,Geico Insurance CA,0
2002102809305935500193543,Geico Insurance,0
200210280930593950019356B,Geico Insurance CA,0
200210280930594150019357F,Geico Insurance,0
2002102809305943500193593,Geico Insurance,0
200210280930594450019359D,Geico Insurance,0
20021028093059455001935A7,Geico Insurance,0
20021028093059465001935B1,Geico Insurance CA,0
20021028093059485001935C5,Geico Insurance,0
20021028093059495001935CF,Geico Insurance CA,0
20021028093059505001935D9,Geico Insurance,0
20021028093059515001935E3,Geico Insurance,0
20021028093059525001935ED,Geico Insurance,0
20021028093059535001935F7,Geico Insurance,0
2002102809305954500193601,Geico Insurance,0
200210280930595750019361F,Geico Insurance CA,0
2002102809305959500193633,Geico Insurance,0
2002102809305961500193647,Geico Insurance,0
2002102809305962500193651,Geico Insurance,0
200210280930596350019365B,Geico Insurance,0
2002102809305964500193665,Geico Insurance CA,0
200210280930596550019366F,Geico Insurance,0
2002102809305967500193683,Geico Insurance CA,0
200210280930596850019368D,Geico Insurance,0
20021028093059705001936A2,Geico Insurance,0
20021028093059725001936B6,Genentech Inc Group,0
20021028093059735001936C0,General Reinsurance Corp,0
20021028093059745001936CA,"Genesis Health Ventures, Inc",0
20021028093059765001936DE,George Washington University H,0
200210280930598250019371A,Gerling Canada,0
2002102809305983500193724,Gerling Global Reinsurance Cor,0
2002102809305985500193738,Gerling Global Reinsurance Cor,0
2002102809305988600193756,Gmac Insurance MO,0
200210280930599560019379C,Golden State Mutual Life Insur,0
20021028093059966001937A6,Golden State Mutual Life Insur,0
20021028093059976001937B0,Golden State Mutual Life Insur,0
20021028093059996001937C4,Golden State Mutual Life Insur CA,0
20021028093100006001937CE,Golden State Mutual Life Insur CA,0
20021028093100016001937D8,Golden State Mutual Life Insur,0
20021028093100026001937E2,Golden State Mutual Life Insur,0
2002102809310005600193800,Golden State Mutual Life Insur NC,0
200210280931000660019380A,Golden State Mutual Life Insur,0
200210280931000860019381E,Golden State Mutual Life Insur,0
2002102809310009600193828,Golden State Mutual Life Insur,0
2002102809310010600193832,Golden State Mutual Life Insur,0
200210280931001160019383C,Golden State Mutual Life Insur,0
2002102809310013600193850,Golden State Mutual Life Insur,0
200210280931001460019385A,Golden State Mutual Life Insur,0
2002102809310015600193864,Golden State Mutual Life Insur,0
2002102809310017600193878,Golden State Mutual Life Insur,0
2002102809310018600193882,Golden State Mutual Life Insur,0
200210280931001960019388C,Golden State Mutual Life Insur,0
2002102809310020600193896,Golden State Mutual Life Insur,0
20021028093100226001938AA,Good Samaritan Wound Center,0
20021028093100236001938B4,Goodville Mutual Casualty CO PA,0
20021028093100256001938C8,Gormi,0
20021028093100276001938DC,Grain Dealer Mutual Insurance,0
20021028093100286001938E6,Grain Dealer Mutual Insurance IN,0
20021028093100306001938FA,Grain Dealer Mutual Insurance,0
2002102809310031600193904,Grain Dealer Mutual Insurance,0
200210280931003260019390E,Grain Dealer Mutual Insurance,0
2002102809310034600193922,Grand Valley Corp,0
200210280931003560019392C,Grange Insurance Group,0
2002102809310036600193936,Grange Insurance Group,0
200210280931003860019394A,Grange Insurance Group,0
200210280931004060019395F,Grange Insurance Group,0
2002102809310042600193973,Grange Insurance Group,0
200210280931004360019397D,Grange Insurance Group,0
2002102809310044600193987,Grange Insurance Group,0
2002102809310045600193991,Grange Insurance Group,0
200210280931004660019399B,Grange Insurance Group,0
20021028093100486001939AF,Grange Mutual Insurance CO GA,0
20021028093100496001939B9,Grange Mutual Insurance CO,0
20021028093100506001939C3,Grange Mutual Insurance CO KY,0
20021028093100526001939D7,Grange Mutual Insurance CO NH,0
20021028093100536001939E1,Gray Insurance CO LA,0
2002102809310059700193A1D,Great American Insurance Compa OH,0
2002102809310061700193A31,Great American Insurance Compa OH,0
2002102809310062700193A3B,Great American Insurance Compa NJ,0
2002102809310069700193A81,Great Republic Life Insurance,0
2002102809310114700193C44,Grocer's Insurance Group OR,0
2002102809310115700193C4E,"Group Administration Agency, I",0
2002102809310116700193C58,Group Benefit Administrators UT,0
2002102809310117700193C62,Group Benefit Administrators UT,0
2002102809310118700193C6C,Group Benefit Administrators UT,0
2002102809310119700193C76,"Group Benefit Services, Inc",0
2002102809310120700193C80,Group Benefits Unlimited,0
2002102809310121700193C8A,"Group Dekko International, Inc IN",0
2002102809310125700193CB2,Group Health Cooperative of Ea WI,0
2002102809310128800193CD0,Group Health Managers,0
2002102809310129800193CDA,Group Health Plan of Saint Lou,0
